city,district,front,size,property_age,bedrooms_number,bathrooms_number,livingrooms_number,kitchen_existence,garage_existence,has_driver_room,has_maid_room,is_furnished,has_ac,has_roof,has_pool,has_frontyard,has_basement,is_duplex,has_elevator,has_fireplace,price,rooms_number,house_worker_facilities_existence
 Dammam,   حي المدينة الصناعية الثانية ,South,355,0,7,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,65000,14,0
 Dammam,   حي الحمراء ,West,600,9,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,1,85000,14,1
 Dammam,   حي الجوهرة ,North,250,6,5,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,38000,9,0
 Dammam,   حي الشاطئ الغربي ,North,380,0,5,4,1,1,1,0,1,1,1,0,0,1,0,0,0,0,60000,10,0
 Dammam,   حي المنار ,North,350,0,7,5,3,1,1,1,1,0,0,0,0,1,0,0,0,0,100000,15,1
 Dammam,   حي المنار ,North,300,3,7,4,2,1,1,0,1,0,1,1,0,1,0,1,0,0,60000,13,0
 Dammam,   حي الخالدية الشمالية ,North,400,4,5,1,3,1,0,0,1,1,1,1,0,1,0,0,0,0,75000,9,0
 Dammam,   حي الفيصلية ,North,180,0,3,4,1,1,1,0,1,0,1,0,1,0,0,1,0,0,65000,8,0
 Dammam,   حي الشاطئ الغربي ,West,1000,9,5,5,3,1,1,1,1,0,1,1,1,1,0,0,0,0,165000,13,1
 Dammam,   حي المنار ,South,300,2,5,5,2,1,1,1,1,0,1,1,0,1,0,0,0,0,50000,12,1
 Dammam,   حي المنار ,East,280,3,5,5,3,1,1,1,1,0,0,1,0,1,0,1,0,0,55000,13,1
 Dammam,   حي الشعلة ,North,256,0,5,5,2,0,1,0,1,0,1,1,0,1,0,1,0,0,75000,12,0
 Dammam,   حي الشعلة ,North Eastي,300,0,4,5,1,1,1,1,1,0,0,1,1,1,0,1,0,0,130000,10,1
 Dammam,   حي الشاطئ الشرقي ,West,375,8,5,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,65000,12,1
 Dammam,   حي الشاطئ الشرقي ,South,375,12,7,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,55000,14,1
 Dammam,   حي الشاطئ الغربي ,North,375,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,60000,14,1
 Dammam,   حي ضاحية الملك فهد ,West,250,0,7,5,3,1,1,0,0,1,1,1,0,1,0,1,0,0,50000,15,0
 Dammam,   حي الشعلة ,West,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,12,1
 Dammam,   حي الحمراء ,North,500,18,7,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,65000,14,1
 Dammam,   حي النزهة ,West,400,5,5,5,2,1,1,1,0,0,1,0,0,1,0,0,0,0,75000,12,0
 Dammam,   حي الحمراء ,North Westي,1200,15,7,5,2,1,1,1,1,0,0,0,0,1,0,0,0,0,150000,14,1
 Dammam,   حي الشاطئ الغربي ,East,500,17,7,5,2,1,1,1,1,0,0,1,0,1,0,0,0,0,65000,14,1
 Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,36000,12,0
 Dammam,   حي المنار ,North,300,0,7,5,2,0,1,0,1,0,0,0,0,1,0,0,0,0,50000,14,0
 Dammam,   حي بدر ,West,283,2,7,5,2,1,0,0,1,1,1,0,0,1,0,1,0,0,35000,14,0
 Dammam,   حي الأمل ,East,187,0,4,5,2,0,1,1,1,0,1,0,0,1,0,1,0,0,35000,11,1
 Dammam,   حي الانوار ,West,280,0,6,5,2,0,1,1,1,0,0,0,0,1,0,1,0,0,40000,13,1
 Dammam,   حي الشعلة ,North,300,3,4,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,55000,11,0
 Dammam,   حي ضاحية الملك فهد ,North,370,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,35000,12,0
 Dammam,   حي الشعلة ,West,375,4,5,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,80000,12,1
 Dammam,   حي الشعلة ,North Westي,400,0,5,5,2,1,1,1,1,0,0,0,0,1,0,1,0,0,70000,12,1
 Dammam,   حي الشاطئ الشرقي ,West,450,12,5,5,3,1,1,1,1,0,1,1,0,1,0,0,0,0,100000,13,1
 Dammam,   حي طيبة ,South,375,6,4,4,1,1,1,0,1,0,0,1,0,1,0,1,0,0,60000,9,0
 Dammam,   حي الحمراء ,North Westي,600,26,7,5,2,1,1,1,1,1,1,1,0,1,0,0,1,0,85000,14,1
 Dammam,   حي النورس ,West,200,6,3,5,2,1,1,0,1,1,1,0,0,1,0,0,0,0,70000,10,0
 Dammam,   حي الندى ,North,455,0,5,5,2,1,1,0,0,0,1,1,0,1,0,1,0,0,80000,12,0
 Dammam,   حي الشعلة ,North,300,0,7,5,4,1,1,1,1,0,1,1,0,1,1,1,0,0,85000,16,1
 Dammam,   حي الشعلة ,North Eastي,300,0,5,5,1,1,1,0,0,0,0,1,0,1,0,1,0,0,60000,11,0
 Dammam,   حي الشرق ,West,300,0,7,5,1,1,1,1,1,0,0,0,0,1,0,1,0,0,50000,13,1
 Dammam,   حي النزهة ,East,312,0,1,5,2,1,1,0,0,1,1,1,0,1,0,1,0,0,80000,8,0
 Dammam,   حي ضاحية الملك فهد ,East,250,0,4,4,2,0,1,0,0,0,0,0,0,1,0,1,0,0,33000,10,0
 Dammam,   حي ضاحية الملك فهد ,North,250,0,5,4,3,1,1,0,0,0,0,1,0,1,0,1,0,0,35000,12,0
 Dammam,   حي ضاحية الملك فهد ,West,250,6,7,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0,35000,14,0
 Dammam,   حي الشعلة ,North,355,3,2,5,2,1,1,1,1,0,1,1,0,1,0,0,0,0,80000,9,1
 Dammam,   حي المزروعية ,South,320,0,5,4,2,1,1,1,1,0,1,0,1,1,1,1,1,0,70000,11,1
 Dammam,   حي ضاحية الملك فهد ,North,250,0,6,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,38000,13,0
 Dammam,   حي الشعلة ,West,325,0,5,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0,65000,12,0
 Dammam,   حي الشاطئ الغربي ,North,300,3,5,5,2,1,1,1,1,0,1,0,0,1,0,0,0,0,85000,12,1
 Dammam,   حي ضاحية الملك فهد ,North Westي,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,780000,12,0
 Dammam,   حي النزهة ,West,350,7,5,5,2,1,1,0,1,0,1,1,0,0,0,0,0,0,75000,12,0
 Dammam,   حي الندى ,North,355,5,7,5,2,1,1,0,0,0,1,0,0,0,0,1,0,0,70000,14,0
 Dammam,   حي بدر ,East,270,9,5,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0,33000,12,0
 Dammam,   حي الشعلة ,East,300,0,6,4,1,1,1,0,1,0,0,0,0,1,0,1,0,0,60000,11,0
 Dammam,   حي ضاحية الملك فهد ,South,250,0,4,3,2,1,1,0,1,0,1,1,0,1,0,1,0,0,45000,9,0
 Dammam,   حي ضاحية الملك فهد ,West,250,0,5,3,2,1,1,0,0,0,0,1,0,1,0,1,0,0,35000,10,0
 Dammam,   حي ضاحية الملك فهد ,East,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,0,0,33000,15,0
 Dammam,   حي الشعلة ,East,345,4,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,60000,12,0
 Dammam,   حي ضاحية الملك فهد ,North Eastي,250,0,5,4,3,1,0,0,0,0,0,0,0,0,0,1,0,0,40000,12,0
 Dammam,   حي ضاحية الملك فهد ,West,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,35000,11,0
 Dammam,   حي الشعلة ,South,300,5,5,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,60000,12,1
 Dammam,   حي الريان ,South,400,14,5,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,70000,12,1
 Dammam,   حي جامعة الدمام ,South,375,4,4,5,2,1,1,1,1,1,1,1,0,1,0,1,0,0,90000,11,1
 Dammam,   حي الشاطئ الغربي ,West,1000,9,5,5,5,1,1,1,1,0,1,1,1,1,0,0,0,0,165000,15,1
 Dammam,   حي طيبة ,West,200,0,5,5,2,1,1,0,0,0,0,1,0,0,0,1,0,0,43000,12,0
 Dammam,   حي النورس ,South,800,0,3,5,4,1,1,1,1,1,1,0,0,1,0,0,0,0,150000,12,1
 Dammam,   حي الشاطئ الغربي ,North,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,75000,11,1
 Dammam,   حي ضاحية الملك فهد ,West,250,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,0,0,35000,12,0
 Dammam,   حي ضاحية الملك فهد ,West,250,0,7,5,2,1,1,0,0,0,0,1,0,1,0,1,0,0,35000,14,0
 Dammam,   حي الشعلة ,East,500,0,4,5,4,1,1,1,1,0,1,0,0,1,0,0,0,0,115000,13,1
 Dammam,   حي طيبة ,North Westي,435,9,6,5,2,1,1,0,1,1,1,1,0,1,0,0,0,0,60000,13,0
 Dammam,   حي الشاطئ الغربي ,West,300,16,3,4,2,1,1,1,0,0,1,0,0,1,0,1,0,0,60000,9,0
 Dammam,   حي الشاطئ الشرقي ,West,560,11,7,5,2,1,1,0,1,1,1,1,0,1,1,0,0,1,105000,14,0
 Dammam,   حي الندى ,North,455,5,7,5,3,1,1,0,1,0,0,1,0,0,0,1,0,1,80000,15,0
 Dammam,   حي ضاحية الملك فهد ,East,340,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,35000,12,0
 Dammam,   حي ضاحية الملك فهد ,East,340,0,5,5,3,0,0,0,1,0,0,0,0,0,0,1,0,0,55000,13,0
 Dammam,   حي ضاحية الملك فهد ,South,250,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,35000,13,0
 Dammam,   حي ضاحية الملك فهد ,East,250,5,5,4,2,1,1,0,1,0,0,1,0,1,0,1,1,0,32000,11,0
 Dammam,   حي ضاحية الملك فهد ,South Westي,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,32000,14,0
 Dammam,   حي ضاحية الملك فهد ,West,250,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,0,0,35000,13,0
 Dammam,   حي المدينة الصناعية الثانية ,North,500,6,4,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,32000,13,0
 Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,30000,12,0
 Dammam,   حي طيبة ,South,375,0,5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,60000,12,0
 Dammam,   حي الشعلة ,South,375,2,5,5,2,1,1,1,1,0,1,1,0,1,0,1,0,0,75000,12,1
 Dammam,   حي ضاحية الملك فهد ,West,300,0,5,5,3,1,1,0,0,0,0,1,0,1,0,1,0,0,40000,13,0
 Dammam,   حي المنار ,North Westي,360,3,6,5,4,1,1,0,1,0,1,1,0,1,0,1,0,0,67000,15,0
 Dammam,   حي ضاحية الملك فهد ,North,400,0,7,5,2,0,1,1,1,0,0,0,0,1,0,1,0,0,50000,14,1
 Dammam,   حي ضاحية الملك فهد ,North,250,2,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,30000,7,0
 Dammam,   حي المزروعية ,North,365,5,4,5,2,1,1,1,1,0,0,0,0,0,0,1,0,0,7500,11,1
 Dammam,   حي ضاحية الملك فهد ,North,250,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,0,0,35000,15,0
 Dammam,   حي الشعلة ,North,300,3,5,5,2,1,1,0,1,0,1,1,0,0,0,1,0,0,55000,12,0
 Dammam,   حي ضاحية الملك فهد ,South,250,0,4,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,34000,11,0
 Dammam,   حي جامعة الدمام ,West,250,5,5,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,55000,12,0
 Dammam,   حي طيبة ,North,375,6,5,5,2,1,1,0,1,0,0,1,0,1,0,1,1,1,60000,12,0
 Dammam,   حي طيبة ,North,370,2,5,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,50000,12,0
 Dammam,   حي الشعلة ,North,300,6,7,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,55000,14,0
 Dammam,   حي الفيصلية ,North Westي,190,0,3,4,2,1,1,0,1,0,1,0,1,1,0,1,0,0,65000,9,0
 Dammam,   حي الندى ,North,320,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,60000,14,0
 Dammam,   حي طيبة ,South,300,4,1,5,2,1,0,0,0,0,0,0,0,0,0,1,0,0,115000,8,0
 Dammam,   حي النورس ,East,125,5,3,5,1,1,0,0,1,0,0,0,0,0,0,1,0,0,35000,9,0
 Dammam,   حي الندى ,North,330,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,0,0,85000,12,0
 Dammam,   حي ضاحية الملك فهد ,East,250,2,5,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0,35000,12,0
 Dammam,   حي المنار ,North,350,0,7,5,2,1,1,1,1,0,1,1,0,1,0,1,1,0,90000,14,1
 Dammam,   حي ضاحية الملك فهد ,North,500,0,7,4,1,1,1,0,0,1,1,0,0,1,0,0,0,0,46000,12,0
 Dammam,   حي النخيل ,South,400,20,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,55000,14,0
 Dammam,   حي ضاحية الملك فهد ,West,250,0,7,5,2,0,1,0,0,0,0,0,0,1,0,1,0,0,36000,14,0
 Dammam,   حي ضاحية الملك فهد ,East,300,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,1000,12,0
 Dammam,   حي الشعلة ,East,304,0,7,5,2,1,1,0,1,0,1,0,0,1,0,1,0,0,60000,14,0
 Dammam,   حي ضاحية الملك فهد ,West,250,3,7,5,2,1,1,0,1,0,1,1,0,1,0,1,0,0,35000,14,0
 Dammam,   حي ضاحية الملك فهد ,North,250,0,5,5,1,1,1,0,0,0,0,1,0,1,0,0,0,0,800000,11,0
 Dammam,   حي ضاحية الملك فهد ,South,250,0,7,5,2,1,1,0,0,0,0,0,0,1,0,1,0,0,32000,14,0
 Dammam,   حي الندى ,North,420,5,5,5,2,1,1,0,1,0,0,0,0,1,0,0,0,1,70000,12,0
 Alkhobar,   حي العليا ,North,325,14,4,5,2,1,0,1,1,0,1,0,0,1,0,1,0,0,65000,11,1
 Alkhobar,   حي الحزام الاخضر ,South,400,4,4,5,2,1,1,1,1,0,1,1,0,0,0,1,0,0,140000,11,1
 Alkhobar,   حي الصواري ,West,450,0,5,5,2,1,1,0,1,0,1,0,0,0,0,1,0,0,80000,12,0
 Alkhobar,   حي الراكة الجنوبية ,North,200,4,6,5,2,1,1,0,1,0,1,0,1,1,0,1,0,0,85000,13,0
 Alkhobar,   حي الصواري ,North,312,0,5,5,3,0,0,0,0,0,0,1,0,1,0,1,0,0,45000,13,0
 Alkhobar,   حي التحلية ,South,300,0,5,5,3,1,1,0,1,0,0,0,0,1,0,1,0,0,75000,13,0
 Alkhobar,   حي البحيرة ,East,375,0,4,4,2,1,1,0,0,0,1,0,1,1,0,1,0,0,80000,10,0
 Alkhobar,   حي الحزام الاخضر ,South Westي,574,30,4,4,1,1,1,1,1,0,0,0,0,1,0,0,0,1,180000,9,1
 Alkhobar,   حي مدينة العمال ,South Westي,348,30,5,5,3,1,0,0,1,0,0,0,0,1,0,0,0,0,65000,13,0
 Alkhobar,   حي التحلية ,North Westي,625,0,7,5,2,0,1,1,1,0,0,0,0,1,0,0,0,0,90000,14,1
 Alkhobar,   حي اللؤلؤ ,East,300,0,6,4,2,1,1,0,0,0,0,1,0,1,0,1,0,1,37000,12,0
 Alkhobar,   حي الكورنيش ,South,350,10,5,5,5,1,1,1,1,0,1,0,0,1,0,1,0,0,150000,15,1
 Alkhobar,   حي المدينة الرياضية ,South Eastي,200,7,5,4,1,1,0,0,1,0,1,1,0,0,0,0,0,0,43000,10,0
 Alkhobar,   حي التحلية ,West,330,0,4,5,4,1,1,1,1,0,1,1,0,1,0,0,0,0,80000,13,1
 Alkhobar,   حي اللؤلؤ ,East,437,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,0,1,60000,14,0
 Alkhobar,   حي الصواري ,South,400,0,5,5,3,0,1,0,1,0,1,1,0,1,0,1,0,0,55000,13,0
 Alkhobar,   حي اللؤلؤ ,East,330,0,6,4,2,1,0,0,0,0,0,1,0,1,0,1,0,1,37000,12,0
 Alkhobar,   حي الكورنيش ,South,300,13,6,5,2,1,1,1,1,0,1,0,0,1,0,1,0,0,90000,13,1
 Alkhobar,   حي الامواج ,East,437,0,7,5,2,0,1,0,1,0,0,1,0,1,0,1,0,1,60000,14,0
 Alkhobar,   حي الخزامى ,East,750,4,4,5,2,1,1,1,1,0,1,1,0,1,0,0,0,1,130000,11,1
 Alkhobar,   حي اللؤلؤ ,South,315,0,5,5,2,1,1,0,1,0,0,1,0,1,0,0,0,0,49950,12,0
 Alkhobar,   حي اليرموك ,East,350,5,4,5,3,1,1,1,1,0,1,0,0,1,0,0,0,0,120000,12,1
 Alkhobar,   حي الامواج ,East,437,0,4,5,2,1,1,0,1,0,0,1,0,1,0,1,0,1,70000,11,0
 Alkhobar,   حي الراكة الجنوبية ,West,280,10,3,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,58000,11,1
 Alkhobar,   حي الجسر ,West,500,15,7,5,2,1,0,1,0,1,1,0,0,1,0,0,0,1,65000,14,0
 Alkhobar,   حي قرطبة ,North,250,0,5,4,3,1,1,0,1,1,1,0,1,1,0,0,0,0,95000,12,0
 Alkhobar,   حي قرطبة ,North,250,0,5,4,2,1,1,0,0,0,1,0,1,1,0,0,0,0,75000,11,0
 Alkhobar,   حي التحلية ,East,300,9,5,5,4,1,1,0,1,0,1,0,0,1,0,1,0,0,50000,14,0
 Alkhobar,   حي السفن ,North,525,21,4,2,1,1,0,0,1,0,0,0,0,1,0,0,0,0,30000,7,0
 Alkhobar,   حي الامواج ,East,420,0,5,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,65000,12,0
 Alkhobar,   حي الشراع ,West,250,0,7,5,2,1,1,0,1,0,0,1,0,1,0,1,0,0,50000,14,0
 Alkhobar,   حي العليا ,West,348,11,5,5,2,1,1,0,0,0,1,0,0,1,0,0,0,0,60000,12,0
 Alkhobar,   حي الحزام الذهبي ,East,250,4,5,4,2,1,0,1,1,0,1,1,0,1,0,0,0,0,70000,11,1
 Alkhobar,   حي البحيرة ,North,300,0,4,5,4,1,1,0,0,0,0,0,0,0,0,1,0,0,45000,13,0
 Alkhobar,   حي العقربية ,South Westي,450,12,4,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,170000,11,0
 Alkhobar,   حي الخزامى ,West,300,10,5,5,2,1,1,0,1,0,0,1,0,0,0,1,0,0,60000,12,0
 Alkhobar,   حي اللؤلؤ ,West,250,0,4,4,2,1,1,0,1,0,0,0,0,1,0,1,0,0,45000,10,0
 Alkhobar,   حي التحلية ,West,400,0,7,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0,50000,14,0
 Alkhobar,   حي التحلية ,South,300,0,4,5,2,1,1,0,1,0,0,0,0,1,0,1,0,0,65000,11,0
 Alkhobar,   حي العقيق ,South,515,0,4,5,2,1,1,0,0,0,0,1,0,1,0,1,0,1,40000,11,0
 Alkhobar,   حي الصواري ,North,300,0,6,5,3,1,1,0,1,0,0,1,0,1,0,1,0,0,45000,14,0
 Alkhobar,   حي الراكة الجنوبية ,West,300,3,4,4,2,1,1,0,1,0,1,0,0,1,1,0,0,0,65000,10,0
 Alkhobar,   حي العقيق ,North,330,0,4,5,2,1,1,1,1,0,0,1,0,1,0,1,0,0,47000,11,1
 Alkhobar,   حي العقيق ,North,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,0,1,45000,15,0
 Alkhobar,   حي الخبر الشمالية ,West,111,0,5,2,1,1,1,0,1,0,0,0,0,1,0,0,0,0,40000,8,0
 Alkhobar,   حي المرجان ,South Eastي,170,3,5,5,2,1,1,1,1,1,1,0,1,1,0,1,0,1,150000,12,1
 Alkhobar,   حي العقيق ,North,367,0,7,5,3,1,1,0,1,0,0,1,0,1,0,1,0,1,48000,15,0
 Alkhobar,   حي الصواري ,North Eastي,385,0,3,3,3,1,1,0,0,0,0,0,0,1,0,0,0,0,45000,9,0
 Alkhobar,   حي قرطبة ,West,400,5,7,5,3,1,1,1,1,0,1,0,1,1,0,1,0,0,110000,15,1
 Alkhobar,   حي العقيق ,North Westي,425,2,3,5,2,1,0,0,1,1,1,0,1,1,0,0,0,1,95000,10,0
 Alkhobar,   حي الراكة الجنوبية ,West,750,30,6,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,90000,11,0
 Alkhobar,   حي الراكة الجنوبية ,West,250,2,4,4,2,1,1,0,1,0,1,0,0,1,0,1,0,0,75000,10,0
 Alkhobar,   حي الحزام الذهبي ,East,700,14,5,5,3,1,1,1,1,0,1,1,0,1,1,0,0,0,180000,13,1
 Alkhobar,   حي اللؤلؤ ,North,315,0,5,5,2,0,1,0,1,0,0,1,0,1,0,1,0,1,40000,12,0
 Alkhobar,   حي الشراع ,North Westي,312,0,6,5,2,1,1,0,1,0,1,0,0,1,0,1,0,0,60000,13,0
 Alkhobar,   حي الخزامى ,South,375,7,5,4,2,1,1,1,1,0,0,1,0,1,0,1,0,0,65000,11,1
 Alkhobar,   حي الاندلس ,West,360,7,5,5,4,1,0,1,1,0,1,1,0,1,0,1,0,0,160000,14,1
 Alkhobar,   حي مدينة العمال ,West,700,18,5,5,5,1,1,1,1,0,1,0,0,1,0,0,0,1,90000,15,1
 Alkhobar,   حي الحزام الذهبي ,West,500,21,5,4,4,1,1,1,1,0,0,1,0,1,0,1,0,1,120000,13,1
 Alkhobar,   حي الصواري ,East,375,0,7,5,2,1,1,1,0,1,0,0,0,1,0,1,0,0,65000,14,0
 Alkhobar,   حي الامواج ,North,420,0,5,5,2,1,1,0,0,0,0,1,0,1,0,1,0,1,60000,12,0
 Alkhobar,   حي الصواري ,North,382,0,3,3,1,1,1,0,0,1,1,0,0,1,0,0,0,0,60000,7,0
 Alkhobar,   حي التحلية ,3 شوارع,205,8,3,4,2,1,1,0,0,1,1,0,1,1,0,0,0,0,80000,9,0
 Alkhobar,   حي البحيرة ,North Westي,375,0,5,5,5,1,1,1,1,1,1,1,1,1,0,0,0,1,75000,15,1
 Alkhobar,   حي اليرموك ,East,320,13,4,5,1,1,1,1,1,0,1,0,0,1,0,1,0,0,65000,10,1
 Alkhobar,   حي قرطبة ,North,240,0,4,4,2,1,1,0,1,1,1,1,1,1,0,0,0,0,90000,10,0
 Alkhobar,   حي الشراع ,West,500,2,5,5,2,1,0,0,0,1,1,1,1,1,0,1,0,0,65000,12,0
 Alkhobar,   حي البحيرة ,West,400,0,7,5,2,1,1,1,1,0,0,0,0,1,0,1,0,0,80000,14,1
 Alkhobar,   حي التحلية ,West,267,3,4,5,3,1,1,0,1,0,1,0,1,1,0,1,0,0,60000,12,0
 Alkhobar,   حي الصواري ,East,390,0,5,5,3,1,1,1,1,0,1,1,0,1,0,1,0,0,60000,13,1
 Alkhobar,   حي المدينة الرياضية ,North,250,5,4,5,2,1,1,0,1,0,1,0,0,1,0,0,0,0,45000,11,0
 Alkhobar,   حي الحزام الذهبي ,East,140,15,3,3,1,1,1,0,1,0,1,0,1,0,0,1,0,0,55000,7,0
 Alkhobar,   حي الجوهرة ,South Westي,245,8,3,4,2,1,1,0,1,1,1,1,1,1,1,1,0,0,100000,9,0
 Alkhobar,   حي المدينة الرياضية ,South Eastي,1152,19,5,5,2,1,1,1,1,1,1,1,0,1,0,0,0,1,150000,12,1
 Alkhobar,   حي العقيق ,East,380,0,5,5,3,1,1,0,1,0,0,1,0,1,0,1,0,1,46000,13,0
 Alkhobar,   حي مدينة العمال ,West,300,7,7,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,80000,14,0
 Alkhobar,   حي العقربية ,North,420,20,3,4,3,1,0,0,0,0,0,1,0,0,0,0,0,0,55000,10,0
 Alkhobar,   حي الشراع ,North Westي,437,3,7,5,2,1,1,1,1,0,1,1,0,1,0,1,0,1,80000,14,1
 Alkhobar,   حي اللؤلؤ ,North,200,0,3,4,2,1,1,0,1,1,1,0,0,0,0,1,0,0,50000,9,0
 Alkhobar,   حي الجسر ,West,400,16,7,5,2,1,0,1,1,1,1,1,0,1,0,0,0,0,75000,14,1
 Alkhobar,   حي الثقبة ,East,325,20,4,5,3,1,1,0,1,0,1,1,0,1,0,0,0,1,85000,12,0
 Alkhobar,   حي الخزامى ,West,200,9,1,4,2,1,0,0,0,0,1,0,0,0,0,1,0,0,65000,7,0
 Alkhobar,   حي العقيق ,North,2226,0,4,4,1,1,1,0,1,1,1,0,1,1,0,1,0,0,80000,9,0
